"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"414911","Pennsylvania Highlands Community College","PA","2","2","98","518","0.221674877","0.2031","3775.0","3515.5","980","1282"
"418278","Ohio Technical Center at Vantage Career Center","OH","1","3","","70","","0.0","","","","62"
"418302","Western Technology Center","OK","1","3","33","113","","0.0","","","","140"
"418542","Lebanon County Area Vocational Technical School","PA","1","3","","100","","0.7162","10619.0","9205.0","185","159"
"261375","Tulsa Technology Center-Lemley Campus","OK","1","2","44","178","0.262773723","0.0","","","","1762"
"241720","Colegio Universitario de San Juan","PR","3","1","162","408","0.232375979","0.0","","","","1387"
"102368","Troy University","AL","4","1","682","5088","0.197569757","0.6414","11752.0","9500.0","13191","16208"
"102553","University of Alaska Anchorage","AK","4","1","416","2530","0.194942044","0.286","8191.0","8251.0","5810","13116"
"104160","Arizona Western College","AZ","2","2","400","2182","0.075170843","0.0554","4000.0","3500.0","870","7442"
"103778","Thunderbird School of Global Management","AZ","4","1","","134","","0.0","8000.0","12000.0","103","2"
"103893","Carrington College-Phoenix North","AZ","2","2","893","4116","0.685851869","0.6062","9421.0","9452.0","4794","676"
"102234","Spring Hill College","AL","4","1","28","385","0.4","0.6564","20958.5","14625.0","691","1269"
"103963","Arizona Automotive Institute","AZ","1","3","245","820","0.644128114","0.7971","9500.0","9500.0","1742","505"
"101958","Prince Institute-Southeast","IL","2","2","","","","0.8678","","","201","102"
"101994","Reid State Technical College","AL","2","2","88","354","0.074879227","0.0","","","","414"
"103945","CollegeAmerica-Flagstaff","AZ","3","1","76","259","0.465934066","0.9569","16713.5","9500.0","1115","94"
"103954","Arizona Academy of Beauty-East","AZ","1","3","","","0.684210526","0.475","","","67","47"
"101648","Marion Military Institute","AL","2","2","","167","0.29535865","0.6257","5500.0","5500.0","337","411"
"430218","Empire Beauty School-Bordentown","NJ","1","3","84","222","0.53133515","0.6667","6333.0","6333.0","1282","114"
"101505","Jefferson State Community College","AL","2","2","277","1625","0.146439767","0.2323","3750.0","3500.0","3260","7494"
"101116","South University-Montgomery","AL","4","1","1453","6642","0.109940716","0.7543","6332.0","6334.0","26241","599"
"101879","University of North Alabama","AL","4","1","119","1338","0.326797386","0.6883","11000.0","9836.0","2839","5536"
"101736","Northwest-Shoals Community College","AL","2","2","271","1339","0.083544304","0.2559","4000.0","4092.0","1436","3235"
"101189","Faulkner University","AL","4","1","154","1253","0.259358289","0.7427","16500.0","9500.0","2369","2358"
"101693","University of Mobile","AL","4","1","35","448","0.405940594","0.8009","20000.0","18250.0","1037","1472"
"101675","Miles College","AL","3","1","104","875","0.141812866","0.9184","14250.0","9500.0","1531","1663"
"101365","Herzing University-Birmingham","AL","4","1","344","1616","0.25384787","0.7153","9500.0","9500.0","9122","318"
"101949","Alabama Southern Community College","AL","2","2","95","528","","0.0","","","","1218"
"101499","Jefferson Davis Community College","AL","2","2","77","403","0.120658135","0.0","","","","1037"
"421559","Indian Capital Technology Center-Stilwell","OK","1","3","105","281","0.087912088","0.0","","","","145"
"414966","Phillips Theological Seminary","OK","4","1","","","","","","","",""
"415729","Faris Technical Institute Inc","TX","1","3","","","","0.2941","","","10","19"
"431929","Trinity College of Puerto Rico","PR","2","2","173","111","","0.0","","","","243"
"100812","Athens State University","AL","3","1","138","1150","0.51902439","0.6277","11775.0","11492.0","1908","2999"
"101143","Enterprise State Community College","AL","2","2","150","853","","0.2673","4203.0","5999.5","955","1984"
"431770","Putnam Westchester BOCES-Practical Nursing Program","NY","1","3","","61","","0.6667","","","29","55"
"431877","Sullivan County BOCES-Practical Nursing Program","NY","1","3","","","0.6","0.7027","","","41","30"
"431886","Brightwood College-San Antonio-Ingram","TX","2","2","693","3058","0.654110829","0.6204","9260.0","8897.0","2444","620"
"430564","Studio Jewelers","NY","1","3","","","","0.0929","","","21","61"
"430582","Praxis Institute","FL","1","3","145","412","0.874193548","0.7244","8150.0","8150.0","439","388"
"430883","Cayuga Onondaga BOCES-Practical Nursing Program","NY","1","3","","","","0.8378","","","63","34"
"431169","Garnet Career Center","WV","1","3","33","124","0.508333333","0.0","","","","117"
"431202","Hamilton Fulton Montgomery BOCES-Practical Nursing Program","NY","1","3","","","","0.8871","","","61","65"
"431284","International Beauty College","TX","1","3","","63","","0.0","","","","55"
"431594","Massachusetts General Hospital Dietetic Internship","MA","4","1","","","","","","","",""
"431691","Northland Career Center","MO","1","3","","","","0.8293","","","61","36"
"101240","Gadsden State Community College","AL","2","2","399","1713","0.141635688","0.0","","","","5480"
"100937","Birmingham Southern College","AL","3","1","","267","0.545762712","0.4877","24500.0","18373.5","477","1181"
"101073","Concordia College Alabama","AL","3","1","63","331","","0.91","9500.0","5500.0","607","523"
"417248","Howell Cheney THS/CT Aero Tech School","CT","1","2","","","","0.0","","","","41"
