"id","school.name","school.state","school.degrees_awarded.highest","school.institutional_characteristics.level","2013.earnings.6_yrs_after_entry.not_working_not_enrolled.overall","2013.earnings.6_yrs_after_entry.working_not_enrolled.overall","2013.completion.title_iv.completed_by.4yrs","2013.aid.federal_loan_rate","2013.aid.median_debt.female_students","2013.aid.median_debt.male_students","2013.aid.cumulative_debt.number","2013.student.size"
"461689","Pima Medical Institute-Aurora","CO","2","2","","","","0.8085","","","227","211"
"461698","Real Barbers College","CA","1","3","","","","0.6564","4222.0","6500.0","142","116"
"461740","Buckner Barber School","TX","1","3","","","","0.0685","","","15","28"
"461759","Simmons College of Kentucky","KY","3","1","","","","0.0","","","","120"
"461768","Atelier Esthetique Institute of Esthetics","NY","1","3","","","","0.5805","","","234","128"
"461786","Advanced College of Cosmetology","WI","1","3","","","","0.4769","","","50","51"
"461801","Entourage Institute of Beauty and Esthetics","KS","1","3","","","","0.6049","","","83","51"
"461810","United Beauty College","CO","1","3","","","","0.0","","","","59"
"461829","Cinta Aveda Institute","CA","1","2","","","","0.6853","6398.0","10556.0","312","221"
"461838","Long Island Nail & Skin Care Institute","NY","1","3","","","","0.297","","","138","139"
"461892","Abcott Institute","MI","1","3","","","","0.8907","","","277","151"
"461908","The Salon Professional Academy-Kenosha","WI","1","2","","","","0.422","","","170","113"
"461917","Paul Mitchell the School-Indianapolis","IN","1","3","","","","0.393","","","192","174"
"461953","Colorado Academy of Veterinary Technology","CO","2","2","","","","0.6667","","","49","78"
"462044","Institute for Doctoral Studies in the Visual Arts","ME","4","1","","","","","","","",""
"462053","State Career College","IL","1","3","","","","0.4375","","","93","86"
"462062","Academy for Salon Professionals","CA","1","3","","","","0.662","","","122","83"
"462071","Paul Mitchell the School-Spokane","WA","1","2","","","","0.558","","","306","239"
"462309","J Renee College","IL","1","3","","","","0.5286","","","106","110"
"462336","International College of Beauty Arts & Sciences","CA","1","3","","","","0.5435","","","40","35"
"462345","The Salon Professional Academy-Shorewood","IL","1","3","","","","0.7664","","","87","162"
"462372","ITT Technical Institute-Hanover","MD","2","1","974","5336","0.370388079","0.8272","12667.0","11834.0","71736","313"
"466152","National American University-Tulsa","OK","3","1","555","3009","0.130868444","0.9109","8671.5","6252.0","13494","251"
"466514","Globe University-Appleton","WI","3","1","82","620","0.336213103","0.8454","15500.0","11500.0","4004","261"
"466921","Chamberlain College of Nursing-Missouri","MO","3","1","120","2104","0.521189417","0.8944","17750.0","15625.0","12901","488"
"466930","Chamberlain College of Nursing-Texas","TX","3","1","120","2104","0.521189417","0.8615","17750.0","15625.0","12901","258"
"467562","Regency Beauty Institute-Fayetteville","AR","1","3","431","2466","0.504464286","0.8381","9357.0","9500.0","11714","65"
"467623","Regency Beauty Institute-North Nashville","TN","1","3","431","2466","0.504464286","0.7917","9357.0","9500.0","11714","70"
"467863","Paul Mitchell the School-Columbia","SC","1","3","","","0.673076923","0.5498","9500.0","9500.0","718","179"
"467872","Paul Mitchell the School-Charleston","SC","1","3","","","0.673076923","0.5797","9500.0","9500.0","718","196"
"467906","Kenneth Shuler School of Cosmetology-Greenville","SC","1","3","","","0.543307087","0.604","","","388","175"
"468246","Northwest College-Eugene","OR","1","2","57","154","0.600609756","0.4234","12345.5","13782.0","803","224"
"468705","Trend Setters' Academy of Beauty Culture-Louisville","KY","1","2","31","134","0.276595745","0.7324","","","79","194"
"468732","Beauty Schools of America","FL","1","3","502","1256","0.561388286","0.4888","8500.0","8446.0","3824","380"
"468893","Vanguard College of Cosmetology-Metairie","LA","1","3","36","114","0.18","0.6703","13370.5","16500.0","447","123"
"468963","New England Tractor Trailer Training School of Massachusetts","MA","1","3","190","882","0.84938704","0.9104","6231.0","6263.0","1355","219"
"469124","Utah College of Massage Therapy-Vegas","NV","1","3","795","2933","0.507025291","0.8894","7855.0","8193.0","3863","453"
"469160","Utah College of Massage Therapy-Aurora","CO","1","3","795","2933","0.507025291","0.8795","7855.0","8193.0","3863","248"
"469629","Oklahoma Technical College","OK","2","2","213","763","0.64952381","0.7482","9317.5","10375.0","1824","182"
"469638","Midwest Technical Institute-Moline","IL","1","2","214","1219","0.676619718","0.9558","9500.0","9500.0","4679","313"
"469920","Unitech Training Academy-Lake Charles","LA","1","3","213","902","0.510579577","0.9614","5422.0","4750.0","2033","92"
